id,timestamp,release_name,release_id,is_prerelease,asset_name,os_name,architecture,java_type,total_downloads
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jdk-21.0.3-ea.1_windows-x64_bin-symbols.tar.gz,windows,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jdk-21.0.3-ea.1_windows-x64_bin.zip,windows,x64,jdk,681
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jre-21.0.3-ea.1_aix-ppc64_bin.tar.gz,,,jre,698
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jre-21.0.3-ea.1_linux-aarch64_bin.tar.gz,linux,aarch64,jre,698
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jre-21.0.3-ea.1_linux-ppc64le_bin.tar.gz,linux,ppc64le,jre,697
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jre-21.0.3-ea.1_linux-x64-musl_bin.tar.gz,linux,x64,jre,686
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jre-21.0.3-ea.1_linux-x64_bin.tar.gz,linux,x64,jre,683
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jre-21.0.3-ea.1_macos-aarch64_bin.dmg,macos,aarch64,jre,683
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jre-21.0.3-ea.1_macos-aarch64_bin.tar.gz,macos,aarch64,jre,697
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jre-21.0.3-ea.1_macos-x64_bin.dmg,macos,x64,jre,684
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jre-21.0.3-ea.1_macos-x64_bin.tar.gz,macos,x64,jre,683
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-21.0.3+1,140188058,True,sapmachine-jre-21.0.3-ea.1_windows-x64_bin.zip,windows,x64,jre,699
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,696
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64le,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_linux-ppc64le_bin.tar.gz,linux,ppc64le,jdk,683
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_linux-x64-musl_bin-symbols.tar.gz,linux,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_linux-x64-musl_bin.tar.gz,linux,x64,jdk,700
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_linux-x64_bin.tar.gz,linux,x64,jdk,687
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_macos-aarch64_bin.dmg,macos,aarch64,jdk,697
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,683
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_macos-x64_bin-symbols.tar.gz,macos,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_macos-x64_bin.dmg,macos,x64,jdk,700
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_macos-x64_bin.tar.gz,macos,x64,jdk,698
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_windows-x64_bin-symbols.tar.gz,windows,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jdk-17.0.11-ea.1_windows-x64_bin.zip,windows,x64,jdk,697
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jre-17.0.11-ea.1_linux-aarch64_bin.tar.gz,linux,aarch64,jre,691
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jre-17.0.11-ea.1_linux-ppc64le_bin.tar.gz,linux,ppc64le,jre,690
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jre-17.0.11-ea.1_linux-x64-musl_bin.tar.gz,linux,x64,jre,678
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jre-17.0.11-ea.1_linux-x64_bin.tar.gz,linux,x64,jre,691
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jre-17.0.11-ea.1_macos-aarch64_bin.dmg,macos,aarch64,jre,692
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jre-17.0.11-ea.1_macos-aarch64_bin.tar.gz,macos,aarch64,jre,677
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jre-17.0.11-ea.1_macos-x64_bin.dmg,macos,x64,jre,680
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jre-17.0.11-ea.1_macos-x64_bin.tar.gz,macos,x64,jre,677
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-17.0.11+1,140188828,True,sapmachine-jre-17.0.11-ea.1_windows-x64_bin.zip,windows,x64,jre,692
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,691
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64le,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_linux-ppc64le_bin.tar.gz,linux,ppc64le,jdk,677
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_linux-x64_bin.tar.gz,linux,x64,jdk,682
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_macos-aarch64_bin.dmg,macos,aarch64,jdk,676
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,693
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_macos-x64_bin-symbols.tar.gz,macos,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_macos-x64_bin.dmg,macos,x64,jdk,678
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_macos-x64_bin.tar.gz,macos,x64,jdk,690
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_windows-x64_bin-symbols.tar.gz,windows,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jdk-11.0.23-ea.1_windows-x64_bin.zip,windows,x64,jdk,692
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jre-11.0.23-ea.1_linux-aarch64_bin.tar.gz,linux,aarch64,jre,696
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jre-11.0.23-ea.1_linux-ppc64le_bin.tar.gz,linux,ppc64le,jre,695
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jre-11.0.23-ea.1_linux-x64_bin.tar.gz,linux,x64,jre,682
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jre-11.0.23-ea.1_macos-aarch64_bin.dmg,macos,aarch64,jre,681
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jre-11.0.23-ea.1_macos-aarch64_bin.tar.gz,macos,aarch64,jre,696
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jre-11.0.23-ea.1_macos-x64_bin.dmg,macos,x64,jre,682
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jre-11.0.23-ea.1_macos-x64_bin.tar.gz,macos,x64,jre,686
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-11.0.23+1,140189645,True,sapmachine-jre-11.0.23-ea.1_windows-x64_bin.zip,windows,x64,jre,696
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_aix-ppc64_bin-symbols.tar.gz,,,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_aix-ppc64_bin.tar.gz,,,jdk,716
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,700
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64le,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_linux-ppc64le_bin.tar.gz,linux,ppc64le,jdk,718
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_linux-x64-musl_bin-symbols.tar.gz,linux,x64,jdk,2
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_linux-x64-musl_bin.tar.gz,linux,x64,jdk,706
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,2
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_linux-x64_bin.tar.gz,linux,x64,jdk,707
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_macos-aarch64_bin.dmg,macos,aarch64,jdk,702
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,703
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_macos-x64_bin-symbols.tar.gz,macos,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_macos-x64_bin.dmg,macos,x64,jdk,703
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_macos-x64_bin.tar.gz,macos,x64,jdk,708
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_windows-x64_bin-symbols.tar.gz,windows,x64,jdk,2
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jdk-23-ea.7_windows-x64_bin.zip,windows,x64,jdk,722
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jre-23-ea.7_aix-ppc64_bin.tar.gz,,,jre,699
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jre-23-ea.7_linux-aarch64_bin.tar.gz,linux,aarch64,jre,699
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jre-23-ea.7_linux-ppc64le_bin.tar.gz,linux,ppc64le,jre,701
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jre-23-ea.7_linux-x64-musl_bin.tar.gz,linux,x64,jre,713
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jre-23-ea.7_linux-x64_bin.tar.gz,linux,x64,jre,713
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jre-23-ea.7_macos-aarch64_bin.dmg,macos,aarch64,jre,687
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jre-23-ea.7_macos-aarch64_bin.tar.gz,macos,aarch64,jre,687
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jre-23-ea.7_macos-x64_bin.dmg,macos,x64,jre,712
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jre-23-ea.7_macos-x64_bin.tar.gz,macos,x64,jre,711
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+7,139418520,True,sapmachine-jre-23-ea.7_windows-x64_bin.zip,windows,x64,jre,721
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_aix-ppc64_bin-symbols.tar.gz,,,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_aix-ppc64_bin.tar.gz,,,jdk,704
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,720
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64le,jdk,3
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_linux-ppc64le_bin.tar.gz,linux,ppc64le,jdk,722
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_linux-x64-musl_bin-symbols.tar.gz,linux,x64,jdk,2
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_linux-x64-musl_bin.tar.gz,linux,x64,jdk,709
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_linux-x64_bin.tar.gz,linux,x64,jdk,704
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_macos-aarch64_bin.dmg,macos,aarch64,jdk,707
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,700
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_macos-x64_bin-symbols.tar.gz,macos,x64,jdk,2
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_macos-x64_bin.dmg,macos,x64,jdk,710
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_macos-x64_bin.tar.gz,macos,x64,jdk,706
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_windows-x64_bin-symbols.tar.gz,windows,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jdk-22-ea.33_windows-x64_bin.zip,windows,x64,jdk,707
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jre-22-ea.33_aix-ppc64_bin.tar.gz,,,jre,714
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jre-22-ea.33_linux-aarch64_bin.tar.gz,linux,aarch64,jre,717
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jre-22-ea.33_linux-ppc64le_bin.tar.gz,linux,ppc64le,jre,720
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jre-22-ea.33_linux-x64-musl_bin.tar.gz,linux,x64,jre,721
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jre-22-ea.33_linux-x64_bin.tar.gz,linux,x64,jre,700
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jre-22-ea.33_macos-aarch64_bin.dmg,macos,aarch64,jre,688
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jre-22-ea.33_macos-aarch64_bin.tar.gz,macos,aarch64,jre,703
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jre-22-ea.33_macos-x64_bin.dmg,macos,x64,jre,703
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jre-22-ea.33_macos-x64_bin.tar.gz,macos,x64,jre,702
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-22+33,139418535,True,sapmachine-jre-22-ea.33_windows-x64_bin.zip,windows,x64,jre,700
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_aix-ppc64_bin-symbols.tar.gz,,,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_aix-ppc64_bin.tar.gz,,,jdk,750
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,753
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64le,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_linux-ppc64le_bin.tar.gz,linux,ppc64le,jdk,751
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_linux-x64-musl_bin-symbols.tar.gz,linux,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_linux-x64-musl_bin.tar.gz,linux,x64,jdk,752
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_linux-x64_bin.tar.gz,linux,x64,jdk,737
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_macos-aarch64_bin.dmg,macos,aarch64,jdk,739
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,752
0f04cedd-f84d-4cc6-9de5-69555c08dc3f,2024-08-19 15:04:48,sapmachine-23+6,137823162,True,sapmachine-jdk-23-ea.6_macos-x64_bin-symbols.tar.gz,macos,x64,jdk,0
